ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_spend,Total_purchase,Total_children,accepted_camp,Total_adults,Family_size,Customer_Since_Years,Education_encode,Cluster,Age_bins
699,1277,1960,Graduation,Couple,78468.0,0,0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,63,1004,28,0,1,2,2,9,2,2,60-80
700,9977,1973,Graduation,Single,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,50,734,20,1,0,1,2,10,2,2,40-60
701,10196,1978,Graduation,Couple,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,45,614,20,2,0,2,4,9,2,2,40-60
702,6384,1978,Graduation,Single,71022.0,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,45,1453,21,1,1,1,2,9,2,2,40-60
703,8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,35,1621,15,0,4,1,1,9,3,0,20-40
704,968,1968,Master,Single,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,55,187,12,1,0,1,2,10,3,1,40-60
705,6988,1986,Graduation,Couple,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,37,1443,22,1,2,2,3,10,2,0,20-40
706,4472,1970,PhD,Single,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,53,57,6,1,0,1,2,9,4,1,40-60
707,6991,1951,Graduation,Single,43185.0,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,72,637,20,1,0,1,2,10,2,2,60-80
708,3336,1948,PhD,Couple,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,75,948,14,1,1,2,3,10,4,2,60-80
709,4301,1971,Master,Couple,35178.0,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,52,59,5,1,2,2,3,10,3,1,40-60
710,1940,1986,Graduation,Couple,25252.0,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,37,18,4,1,0,2,3,10,2,1,20-40
711,1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,58,903,26,1,0,1,2,11,3,2,40-60
712,1388,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,48,112,8,1,0,1,2,10,2,1,40-60
713,1044,1953,Graduation,Couple,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,70,596,20,0,0,2,2,10,2,2,60-80
714,6969,1982,Graduation,Couple,50272.0,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,41,233,13,1,0,2,3,10,2,1,40-60
715,10479,1975,PhD,Couple,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,48,1511,11,0,0,2,2,11,4,2,40-60
716,3619,1960,Master,Single,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,63,1152,17,0,2,1,1,11,3,0,60-80
717,1715,1978,Graduation,Couple,25851.0,1,0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,45,48,7,1,0,2,3,10,2,1,40-60
718,10159,1970,Graduation,Single,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,53,1185,31,1,0,1,2,10,2,2,40-60
719,1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,65,21,4,2,0,1,3,9,2,1,60-80
720,5114,1965,Master,Couple,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,58,965,16,1,0,2,3,11,3,2,40-60
721,4990,1954,Graduation,Couple,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,69,869,21,0,0,2,2,10,2,2,60-80
722,4329,1984,PhD,Couple,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,39,16,6,1,0,2,3,9,4,1,20-40
723,10936,1965,Graduation,Couple,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,58,1947,16,0,0,2,2,10,2,2,40-60
724,4692,1976,Graduation,Couple,7500.0,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,47,71,12,1,2,2,3,11,2,1,40-60
725,7212,1966,Graduation,Couple,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,57,65,6,1,0,2,3,9,2,1,40-60
726,6086,1955,Graduation,Couple,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,68,1380,24,0,1,2,2,10,2,2,60-80
727,437,1976,Master,Single,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,47,1027,23,0,0,1,1,9,3,2,40-60
728,11171,1965,Master,Couple,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,58,411,21,3,0,2,5,10,3,1,40-60
729,11101,1991,Graduation,Couple,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,32,836,26,0,1,2,2,10,2,2,20-40
730,5329,1949,PhD,Single,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,74,11,4,2,0,1,3,10,4,1,60-80
731,610,1953,PhD,Couple,53593.0,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,70,480,23,2,0,2,4,11,4,1,60-80
732,9384,1978,Graduation,Couple,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,45,606,23,2,0,2,4,10,2,2,40-60
733,5956,1948,PhD,Single,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,75,284,16,3,0,1,4,10,4,1,60-80
734,10430,1973,Graduation,Single,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,50,1472,14,2,3,1,3,10,2,0,40-60
735,7875,1949,Graduation,Couple,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,74,1677,26,0,4,2,2,9,2,0,60-80
736,7072,1973,Graduation,Couple,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,50,1335,19,1,0,2,3,10,2,2,40-60
737,6255,1952,Master,Couple,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,71,334,13,1,0,2,3,9,3,1,60-80
738,6516,1989,Basic,Couple,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,34,18,4,1,0,2,3,10,1,1,20-40
739,5564,1969,Graduation,Couple,62882.0,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,54,1338,20,1,0,2,3,11,2,2,40-60
740,5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,70,1099,30,1,0,1,2,10,4,2,60-80
741,7458,1956,Master,Couple,34941.0,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,67,97,8,2,0,2,4,10,3,1,60-80
742,5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,73,63,9,3,0,1,4,9,4,1,60-80
743,7761,1978,Master,Couple,38702.0,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,45,109,9,1,0,2,3,10,3,1,40-60
744,5278,1964,Graduation,Couple,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,59,902,21,0,1,2,2,9,2,2,40-60
745,3560,1952,Graduation,Couple,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,71,1574,20,0,1,2,2,10,2,2,60-80
746,7235,1975,Master,Couple,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,48,38,9,1,0,2,3,10,3,1,40-60
747,10548,1995,Graduation,Single,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,28,960,24,0,0,1,1,9,2,2,20-40
748,2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,53,28,4,1,1,1,2,10,2,1,40-60
749,4073,1954,Master,Couple,63564.0,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,69,1215,28,0,2,2,2,9,3,2,60-80
750,6974,1972,PhD,Couple,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,51,1497,22,0,0,2,2,10,4,2,40-60
751,7938,1958,PhD,Couple,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,65,449,17,1,0,2,3,10,4,1,60-80
752,7094,1975,Graduation,Single,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,48,1064,24,1,0,1,2,10,2,2,40-60
753,3667,1969,Graduation,Couple,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,54,1757,25,0,4,2,2,10,2,0,40-60
754,7723,1979,Graduation,Couple,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,44,1440,21,0,0,2,2,9,2,2,40-60
755,3870,1978,Master,Couple,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,45,1006,24,0,0,2,2,10,3,2,40-60
756,4012,1972,PhD,Couple,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,51,1226,23,1,1,2,3,11,4,2,40-60
757,5909,1964,Graduation,Couple,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,59,1171,20,1,0,2,3,10,2,2,40-60
758,10470,1979,Master,Couple,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,44,92,8,1,0,2,3,10,3,1,40-60
759,6488,1959,PhD,Couple,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,64,99,8,1,0,2,3,9,4,1,60-80
760,10270,1981,Master,Couple,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,42,66,8,1,0,2,3,10,3,1,40-60
761,6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,56,564,19,2,0,1,3,9,2,2,40-60
762,6406,1988,Master,Couple,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,35,1427,21,0,0,2,2,10,3,2,20-40
763,7573,1978,PhD,Single,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,45,86,6,1,2,1,2,10,4,1,40-60
764,4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,71,833,19,0,0,1,1,9,2,2,60-80
765,221,1955,Graduation,Couple,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,68,242,12,1,0,2,3,10,2,1,60-80
766,5331,1977,Graduation,Couple,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,46,1869,17,0,0,2,2,11,2,2,40-60
767,1911,1987,Graduation,Couple,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,36,1364,29,0,0,2,2,11,2,2,20-40
768,20,1965,Master,Couple,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,58,183,8,1,0,2,3,10,3,1,40-60
769,8786,1956,Master,Couple,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,67,450,18,1,0,2,3,10,3,1,60-80
770,10582,1979,Graduation,Couple,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,44,758,21,1,0,2,3,10,2,2,40-60
771,1915,1951,PhD,Couple,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,72,1507,20,0,0,2,2,10,4,2,60-80
772,8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,58,654,25,2,1,1,3,10,2,2,40-60
773,2371,1972,Graduation,Couple,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,51,81,9,2,0,2,4,10,2,1,40-60
774,4303,1957,PhD,Couple,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,66,137,1,1,0,2,3,11,4,1,60-80
775,6825,1953,Graduation,Couple,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,70,16,4,2,0,2,4,10,2,1,60-80
776,1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,58,93,8,1,0,1,2,10,4,1,40-60
777,4964,1958,PhD,Couple,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,65,1158,18,0,0,2,2,9,4,2,60-80
778,2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,68,43,6,2,0,1,3,10,3,1,60-80
779,10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,52,1525,22,1,0,1,2,10,2,2,40-60
780,3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,49,1230,19,0,0,1,1,9,4,2,40-60
781,10839,1976,Graduation,Couple,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,47,29,6,2,0,2,4,9,2,1,40-60
782,49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,53,25,5,1,0,1,2,9,2,1,40-60
783,4290,1972,Graduation,Couple,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,51,24,4,1,0,2,3,9,2,1,40-60
784,10219,1972,Graduation,Couple,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,51,38,5,1,0,2,3,10,2,1,40-60
785,4211,1986,Basic,Couple,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,37,57,7,1,0,2,3,11,1,1,20-40
786,1135,1960,Master,Couple,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,63,47,12,2,0,2,4,9,3,1,60-80
787,6299,1968,PhD,Single,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,55,813,24,1,2,1,2,10,4,2,40-60
788,10846,1978,Master,Couple,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,45,629,22,1,1,2,3,9,3,1,40-60
789,347,1976,Graduation,Single,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,47,377,17,1,0,1,2,11,2,1,40-60
790,6543,1945,Master,Couple,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,78,1612,14,0,0,2,2,10,3,2,60-80
791,10446,1957,PhD,Couple,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,66,729,17,0,4,2,2,11,4,0,60-80
792,3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,73,50,6,0,1,1,1,10,2,1,60-80
793,11075,1978,Graduation,Couple,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,45,270,15,2,0,2,4,10,2,1,40-60
794,4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,62,177,9,1,0,1,2,10,2,1,60-80
795,199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,61,315,13,0,1,1,1,10,3,1,60-80
796,6722,1954,PhD,Couple,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,69,767,23,1,0,2,3,9,4,2,60-80
797,796,1965,Master,Single,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,58,1071,26,1,0,1,2,11,3,2,40-60
798,3749,1973,Graduation,Couple,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,50,1580,24,0,0,2,2,10,2,2,40-60
799,8523,1968,Graduation,Couple,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,55,60,10,1,0,2,3,10,2,1,40-60
800,310,1970,Master,Couple,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,53,573,21,1,0,2,3,10,3,2,40-60
801,8629,1956,Graduation,Single,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,67,41,5,2,0,1,3,10,2,1,60-80
802,236,1951,Graduation,Couple,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,72,170,10,2,0,2,4,10,2,1,60-80
803,9930,1944,PhD,Single,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,79,1167,28,0,0,1,1,10,4,2,60-80
804,3483,1958,Graduation,Couple,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,65,1526,25,0,4,2,2,10,2,0,60-80
805,4599,1976,Master,Couple,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,47,458,21,2,0,2,4,10,3,1,40-60
806,7326,1971,Master,Couple,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,52,63,6,1,0,2,3,9,3,1,40-60
807,7352,1957,Graduation,Couple,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,66,405,17,1,0,2,3,10,2,1,60-80
808,2350,1972,Graduation,Couple,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,51,1027,20,2,1,2,4,10,2,2,40-60
809,9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,51,1478,22,1,0,1,2,10,2,2,40-60
810,2964,1981,Graduation,Couple,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,42,72,5,0,0,2,2,10,2,1,40-60
811,5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,51,48,7,1,1,1,2,10,2,1,40-60
812,9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,48,726,16,0,0,1,1,9,2,2,40-60
813,3732,1955,Master,Couple,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,68,860,27,1,0,2,3,10,3,2,60-80
814,6303,1986,PhD,Couple,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,37,1497,22,0,0,2,2,10,4,2,20-40
815,11176,1970,PhD,Couple,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,53,495,18,1,0,2,3,9,4,1,40-60
816,2986,1976,Graduation,Couple,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,47,20,4,2,0,2,4,9,2,1,40-60
817,7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,69,570,19,0,0,1,1,11,2,2,60-80
818,3900,1972,Graduation,Couple,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,51,769,21,1,0,2,3,9,2,2,40-60
819,7034,1978,Master,Couple,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,45,55,7,1,0,2,3,10,3,1,40-60
820,9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,43,1808,18,0,3,1,1,10,4,0,40-60
821,1143,1972,Graduation,Couple,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,51,55,7,1,0,2,3,10,2,1,40-60
822,1,1961,Graduation,Single,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,62,577,18,0,2,1,1,9,2,0,60-80
823,3855,1963,Graduation,Couple,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,60,162,8,0,0,2,2,10,2,1,40-60
824,5536,1959,Graduation,Couple,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,64,1957,20,1,5,2,3,10,2,0,60-80
825,5989,1959,Master,Single,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,64,1576,24,1,0,1,2,10,3,2,60-80
826,9499,1954,Graduation,Couple,93404.0,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,69,1616,17,3,2,2,5,10,2,0,60-80
827,6768,1962,Graduation,Single,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,61,36,6,3,0,1,4,10,2,1,60-80
828,2150,1958,PhD,Single,80995.0,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,65,1482,22,1,0,1,2,10,4,2,60-80
829,6646,1984,Graduation,Couple,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,39,22,5,1,0,2,3,9,2,1,20-40
830,4887,1976,PhD,Single,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,47,63,6,2,0,1,3,10,4,1,40-60
831,8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,31,680,18,0,0,1,1,11,2,2,20-40
832,3321,1967,PhD,Couple,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,56,542,20,2,0,2,4,10,4,1,40-60
833,11003,1980,Master,Couple,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,43,50,7,1,0,2,3,10,3,1,40-60
834,10402,1967,Graduation,Couple,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,56,39,6,2,0,2,4,10,2,1,40-60
835,9904,1956,Graduation,Couple,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,67,1043,28,1,0,2,3,10,2,2,60-80
836,6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,51,385,14,1,0,1,2,10,3,1,40-60
837,5687,1980,Graduation,Single,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,43,1633,27,0,0,1,1,11,2,2,40-60
838,10856,1980,Master,Single,45889.0,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,43,46,5,1,0,1,2,10,3,1,40-60
839,5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,46,761,20,1,1,1,2,9,2,2,40-60
840,4186,1950,Graduation,Couple,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,73,76,9,2,0,2,4,10,2,1,60-80
841,368,1974,Graduation,Couple,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,49,290,14,1,0,2,3,11,2,1,40-60
842,3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,35,89,11,1,0,1,2,9,2,1,20-40
843,11121,1981,Graduation,Couple,19419.0,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,42,70,11,1,0,2,3,11,2,1,40-60
